Name,club,overall,player_positions
Kevin Rafael Escamilla Moreno,U.N.A.M.,68,CDM
Herman Sørby Stengel,Strømsgodset IF,68,"CM, CDM"
Darragh Lenihan,Blackburn Rovers,68,"CB, RB"
Zach Clough,Rochdale,68,"CAM, LM, ST"
Jean-Charles Castelletto,Stade Brestois 29,68,"CB, RB, LB"
Jorge Grant,Luton Town,68,"LM, RM, CM, CAM"
Sam Nicholson,Colorado Rapids,68,"LM, ST, CAM"
Stefano Minelli,Brescia,68,GK
Ivan Ledezma,Audax Italiano,68,CAM
Héctor Fertoli,Newell's Old Boys,68,"LM, RM, CAM"
Israel Elías Poblete Zúñiga,Unión Española,68,CAM
Filip Dagerstål,IFK Norrköping,68,"CB, CDM, CM"
Christopher Ikonomidis,Perth Glory,68,LM
Antonino La Gumina,Empoli,68,ST
Patrick Pentz,FK Austria Wien,68,GK
Selim Amallah,Royal Excel Mouscron,68,"CAM, RM, LM"
Filippo Bandinelli,Benevento,68,CM
Jannes-Kilian Horn,1. FC Köln,68,"LB, CB"
Thiago Martins Bueno,Yokohama F. Marinos,68,CB
Eboue Kouassi,Celtic,68,CDM
David Carmona Sierra,Cádiz CF,68,RB
Jackson Yueill,San Jose Earthquakes,68,"CM, CDM"
André Alexandre Antunes Pedrosa,Vitória de Setúbal,68,"CDM, CM"
Daniel Muñoz Mejía,Rionegro Águilas,68,RB
Mama Samba Baldé,CD Aves,68,"RB, RW"
Claudio Spinelli,Crotone,68,ST
Amine Bassi,AS Nancy Lorraine,68,CAM
Rico Preißinger,1. FC Magdeburg,68,"CDM, LM, CAM, CM"
Michel Niemeyer,1. FC Magdeburg,68,"LM, LB, LW"
Martin Chrien,Santa Clara,68,CM
胡靖航,Henan Jianye FC,68,ST
Omid Noorafkan,Sporting de Charleroi,68,"CDM, LB"
Maphosa Modiba,South Africa,68,"LW, LB, RW, LM"
Mamadou Loum,Moreirense FC,68,CDM
Marco Antonio Bueno Ontiveros,CD Everton de Viña del Mar,68,"ST, CAM"
Denys Bain,Le Havre AC,68,"CB, CDM"
Tony Watt,St. Johnstone FC,68,ST
Enzo Alan Zidane Fernández,CF Rayo Majadahonda,68,"CAM, CM, LM"
Tom Lockyer,Bristol Rovers,68,CB
Markel Etxeberría Mendiola,CD Numancia,68,"RB, RWB"
Leonardo Bertone,BSC Young Boys,68,"CM, CDM"
George Evans,Derby County,68,"CDM, CM"
Robert Andrich,1. FC Heidenheim 1846,68,"CM, CDM"
Fabrice Ondoa,KV Oostende,68,GK
Kenji Gorré,CD Nacional,68,"LW, CAM"
Fábio Rafael Rodrigues Cardoso,Santa Clara,68,CB
Jerson Andrés Malagón Piracún,Patriotas Boyacá FC,68,CB
Oscar Ignacio Hernández Polanco,CD Antofagasta,68,"CM, CAM"
Dawid Kort,Wisła Kraków,68,"CAM, CM"
Václav Černý,Ajax,68,"RW, LW"
Raúl Andrés Osorio Medina,CD O'Higgins,68,"CB, LB"
Modou Diagne,AS Nancy Lorraine,68,CB
Saïd Benrahma,Brentford,68,"RW, RM, LW, LM"
Andrea Fulignati,Empoli,68,GK
José Ángel Carrillo Casamayor,Cádiz CF,68,"ST, RM"
Diogo Filipe Rocha Costa,Boavista FC,68,"LM, RM"
Iván Villar Martínez,RC Celta,68,GK
Ivan Močinić,SK Rapid Wien,68,"CDM, CM"
Nicolás Marcelo Stefanelli,AIK,68,ST
Alexis Araujo,GFC Ajaccio,68,"RM, CAM"
Enrique Barja Afonso,CA Osasuna,68,"RM, LM"
Víctor Dávila,Club Necaxa,68,"ST, CAM"
Martín Merquelanz,Real Sociedad,68,"LW, RW"
Witiness Chimoio Joao Quembo,CD Nacional,68,"LW, RW"
Eduardo Henrique da Silva,Os Belenenses,68,"CDM, CM"
Denis Will Poha,Stade Rennais FC,68,"CM, CDM"
Yanni Regäsel,MSV Duisburg,68,"RB, RWB"
Casper De Norre,Sint-Truidense VV,68,"LM, LWB, LB"
José Joaquín Matos García,Cádiz CF,68,"LB, LWB"
Kristian Pedersen,Birmingham City,68,LB
Daniel Lasure Briz,Real Zaragoza,68,LB
Ronaldo Peña,Houston Dynamo,68,ST
Yanis Merdji,AJ Auxerre,68,ST
Roberto Alvarado,Cruz Azul,68,"RM, LM"
Edwar López,Atlético Huila,68,"ST, LM"
Ali Gholizadeh,Sporting de Charleroi,68,"RM, LM"
Diego Caballo Alonso,Deportivo de La Coruña,68,"LB, LM"
Tyias Browning,Everton,68,"CB, RB"
Robert Hall,Oxford United,68,"RM, LM, CAM"
Angus MacDonald,Hull City,68,CB
Lasse Vigen Christensen,Brøndby IF,68,"CM, CDM"
Federico Oscar Andrada,Bari,68,ST
Marky Delgado,Toronto FC,68,"CM, CDM, RM"
David Moberg Karlsson,IFK Norrköping,68,"CF, RM"
Lewis MacLeod,Brentford,68,"CM, CAM"
Emiliano Marcondes,Brentford,68,"CAM, CF, ST"
Mattijs Branderhorst,Willem II,68,GK
Edison Flores,Monarcas Morelia,68,LM
Jamal Lowe,Portsmouth,68,"RW, LW, ST"
Josip Radošević,Brøndby IF,68,"CDM, CM"
Alejandro José Muñoz Miguel,Real Zaragoza,68,"CB, LB"
Erich  Berko,SG Dynamo Dresden,68,"LW, RW, LM"
Samuel Gustafson,Hellas Verona,68,"CM, CAM"
Baptiste Guillaume,Nîmes Olympique,68,ST
Victor Lekhal,Le Havre AC,68,CDM
Duane Holmes,Derby County,68,"RM, CAM"
Miguel Ángel Murillo García,Deportivo Cali,68,ST
Andrés Correa Valencia,La Equidad,68,LB
Héctor Antonio Urrego Hurtado,Independiente Santa Fe,68,CB
Aleksandar Boljević,Waasland-Beveren,68,"RM, LM"
Shani Tarashaj,Grasshopper Club Zürich,68,"CAM, CM"
Uche Ikpeazu,Heart of Midlothian,68,ST
Duncan Watmore,Sunderland,68,"RM, LM, ST"
Joost van Aken,Sheffield Wednesday,68,CB
Jack Payne,Bradford City,68,"CAM, RM"
Imoh Fred Friday,AZ Alkmaar,68,ST
Cristian Flórez,Alianza Petrolera,68,"LB, CB"
Idriss Mhirsi,Red Star FC,68,"CAM, LM"
Musa Araz,Atiker Konyaspor,68,"CAM, CM, RM"
石柯,Shanghai SIPG FC,68,CB
Vedat Muriqi,Çaykur Rizespor,68,ST
Marvin  Schwäbe,Brøndby IF,68,GK
Marcos Curado,Crotone,68,"CB, RB"
Pelle van Amersfoort,SC Heerenveen,68,"CAM, CM"
Alexander Bono,Toronto FC,68,GK
Lamin Jallow,US Salernitana 1919,68,"ST, RW, LW"
Robert Mazáň,RC Celta,68,LB
Kenny Prince Redondo,1. FC Union Berlin,68,"LW, LM"
Oscar Linnér,AIK,68,GK
Fernando García Puchades,FC Sochaux-Montbéliard,68,"RM, LM, ST"
Cameron Borthwick-Jackson,Scunthorpe United,68,LB
Vitor Costa de Brito,CD Aves,68,LB
喜田 拓也,Yokohama F. Marinos,68,"CDM, CM"
윤보상 尹相仑,Sangju Sangmu FC,68,GK
Barnabás Bese,Le Havre AC,68,RB
Sergio Peña,CD Tondela,68,"CAM, CDM"
Nick Lima,San Jose Earthquakes,68,"RB, RWB, LB"
Mohamed Buya Turay,Sint-Truidense VV,68,ST
Jesper Nyholm,AIK,68,CB
Valeriy Luchkevych,Standard de Liège,68,"RM, RB"
Björn Rother,1. FC Magdeburg,68,"CDM, CM"
Tobias Schwede,SC Paderborn 07,68,"LM, LW, RW"
Gabriel Airton de Souza,Rio Ave FC,68,"RW, LW"
Yoel Bárcenas,Real Oviedo,68,"LM, RM"
Denis Omar Pineda Torres,Santa Clara,68,"LW, RW"
Teddy Teuma,Red Star FC,68,CM
Olanrewaju Muhammed Kehinde,MKE Ankaragücü,68,ST
Carlos Alberto Guzmán Fonseca,Monarcas Morelia,68,"RB, LB"
Joe Shaughnessy,St. Johnstone FC,68,"CB, RB"
Eduard Campabadal Claros,CD Lugo,68,RB
Piotr Parzyszek,Piast Gliwice,68,ST
Connor Ripley,Accrington Stanley,68,GK
Sebastian Maier,VfL Bochum 1848,68,"CAM, RM, LM"
Korbinian Vollmann,SV Sandhausen,68,"LM, CAM"
Plamen Iliev,Bulgaria,68,GK
Jeremy Dudziak,FC St. Pauli,68,"CDM, LB, RB"
Aias Aosman,SG Dynamo Dresden,68,"CAM, CM"
Philipp Hofmann,Eintracht Braunschweig,68,ST
Guilherme dos Reis Lazaroni,Portimonense SC,68,"LB, CM"
Kacper Przybyłko,Philadelphia Union,68,"ST, LM"
Ibrahima Cissé,Fulham,68,"CDM, CM"
Mandé Sayouba,Odense Boldklub,68,GK
Brandon O'Neill,Sydney FC,68,CDM
Marcos Garbellotto Pedroso,FC Dallas,68,LB
Levent Ayçiçek,SpVgg Greuther Fürth,68,"LM, CM, LW, RM"
Nuno Vieira Campos,CD Nacional,68,RB
Luis Valcarce Vidal,CD Numancia,68,LB
Dario Del Fabro,US Cremonese,68,CB
Matthew Palmer,Rotherham United,68,CM
Nicolas Gavory,FC Utrecht,68,"LB, CM"
Jérémie Bela,Albacete BP,68,"ST, RM, LM"
Osayamen Osawe,FC Ingolstadt 04,68,"ST, RM"
Alexander Kolev,Arka Gdynia,68,ST
Simeon Slavchev,Bulgaria,68,"CM, CDM"
Camilo Bryan Rodríguez Pedraza,CD Everton de Viña del Mar,68,"RB, CM"
Alejandro Andrés Contreras Daza,Universidad de Chile,68,"CB, RB"
Andrés Sebastián Robles Fuentes,San Luis de Quillota,68,"CB, CDM"
Lucas Villalba,Club Atlético Aldosivi,68,"LB, CM"
Eugenio Isnaldo,Defensa y Justicia,68,"LM, LW, ST"
Unai García Lugea,CA Osasuna,68,CB
Jeppe Andersen,Hammarby IF,68,CM
Tuur Dierckx,Waasland-Beveren,68,"RM, LM"
Todor Nedelev,Bulgaria,68,"CAM, RM, LM"
Mario Barco Vilar,Cádiz CF,68,ST
Filippo De Col,Spezia,68,RB
Cristian Alejandro Cuevas Jara,FK Austria Wien,68,"LB, LWB"
Joaquim Claude Gonçalves Araújo,ESTAC Troyes,68,"CDM, CM"
이광혁 李光赫,Pohang Steelers,68,"LW, RW"
황현수 黄贤秀,FC Seoul,68,CB
Lucas Pirard,Sint-Truidense VV,68,GK
Ignacio Jeraldino,Audax Italiano,68,ST
David García Zubiria,CA Osasuna,68,CB
Sam Johnson,Vålerenga Fotball,68,ST
박용우 朴镕宇,Ulsan Hyundai FC,68,"CM, CDM"
Dominique Badji,FC Dallas,68,ST
Mërgim Vojvoda,Royal Excel Mouscron,68,"RB, RM, RWB"
Kevin Vázquez Comesaña,RC Celta,68,RB
Dimitrios Goutas,Lech Poznań,68,CB
Emanuel Taffertshofer,SV Sandhausen,68,"CDM, CM"
Stefan Marinović,Vancouver Whitecaps FC,68,GK
Adriàn Dalmau Vaquer,Heracles Almelo,68,"ST, CAM"
Steven Peter  Ugarković,Newcastle Jets,68,"CDM, CM"
Jannik Müller,SG Dynamo Dresden,68,CB
Pierre-Yves Hamel,FC Lorient,68,ST
Sory Kaba,Elche CF,68,ST
Jack Elliott,Philadelphia Union,68,CB
Wilson Miguéis Manafá Jancó,Portimonense SC,68,"LB, RW, LW"
Christopher Antwi-Adjej,SC Paderborn 07,68,"LM, CAM, RM"
Junior Gabriel Arias Cácerers,Club Atlético Talleres,68,ST
Júlio César de Freitas Filho,CD Nacional,68,CB
Georgiy Bushchan,Dynamo Kyiv,68,GK
Matthias Zimmermann,Fortuna Düsseldorf,68,"CDM, RB, CM"
Samuel Şahin-Radlinger,SK Brann,68,GK
Marc Vidal,Toulouse Football Club,68,GK
Aristote Nsiala,Ipswich Town,68,CB
Kristoffer Barmen,SK Brann,68,CM
Antonio Santurro,Bologna,68,GK
George Moncur,Barnsley,68,"CM, CAM"
Massadio Haïdara,Racing Club de Lens,68,LB
Jon Flanagan,Rangers FC,68,"RB, LB"
Karl Holmberg,IFK Norrköping,68,ST
Arlind Ajeti,Grasshopper Club Zürich,68,CB
Shawn Parker,SpVgg Greuther Fürth,68,"ST, RM"
Andreas Leitner,FC Admira Wacker Mödling,68,GK
Tiago Abiola Delfim Almeida Ilori,Reading,68,CB
Anthony Koura,AS Nancy Lorraine,68,"ST, LW, RW"
Guillaume Hubert,Club Brugge KV,68,GK
Stefano Sabelli,Brescia,68,"RB, RM"
Pierre-Yves Polomat,AS Saint-Étienne,68,LB
José Carlos Van Rankin Galland,Guadalajara,68,"RB, CM"
Yoëll van Nieff,Heracles Almelo,68,"CDM, CB, CM"
Thom Haye,Lecce,68,"CM, LM, RM, CAM"
Ventura Alvarado,Club Necaxa,68,"CB, RB"
Benedikt Saller, SSV Jahn Regensburg,68,"RB, CM"
Bright Addae,Ascoli,68,"CM, CDM"
Markus Kuster,SV Mattersburg,68,GK
Reece James,Sunderland,68,"LB, LWB"
Andrew Nabbout,Urawa Red Diamonds,68,"ST, LM, RM"
Jonas Meffert,Holstein Kiel,68,"CDM, CM"
Álvaro Luis Salazar Bravo,CD Universidad de Concepción,68,GK
Jonathan Ávila Martínez,Junior FC,68,CB
Sebastian Schonlau,SC Paderborn 07,68,CB
Mark Diemers,Fortuna Sittard,68,"CAM, CM"
Jamal Bajandouh,Al Ittihad,68,"CDM, CM"
Nick Hagglund,Toronto FC,68,"CB, RB"
Brian Emanuel Gómez,CD Feirense,68,RM
강상우 姜祥佑,Pohang Steelers,68,"LB, RB"
Fausto Grillo,Göztepe SK,68,"CB, LB"
Kevin Friesenbichler,FK Austria Wien,68,ST
Dimitrios Kolovos,Willem II,68,CAM
Esteban Rodrigo Burgos,AD Alcorcón,68,CB
Jesús Miguel Valentín Rodríguez,Córdoba CF,68,"CB, CDM"
Dominik Nagy,Legia Warszawa,68,"LM, CM"
Niklas Kreuzer,SG Dynamo Dresden,68,"RB, RW"
Matt Polster,Chicago Fire,68,"RB, CDM"
Siphelele Ntshangase,Kaizer Chiefs,68,"CAM, CM, RW"
Mickaël Tirpan,Sporting Lokeren,68,"RB, RWB, CDM"
Yohan Boli,Sint-Truidense VV,68,ST
Joaquín Fernández Moreno,Real Valladolid CF,68,"CB, CDM"
Davide Petrucci,Çaykur Rizespor,68,"CDM, CM"
Nassim Ben Khalifa,FC St. Gallen,68,"ST, LW"
Patrick Farkas,FC Red Bull Salzburg,68,RB
Danny Wilson,Colorado Rapids,68,"CB, CDM"
Elbasan Rashani,Odds BK,68,"LW, RW"
Mathieu Gorgelin,Olympique Lyonnais,68,GK
Elvis Manu,Akhisar Belediyespor,68,"LW, LM"
Bartłomiej Pawłowski,Zagłębie Lubin,68,LM
Noë Dussenne,Royal Excel Mouscron,68,CB
Mehdi Terki,Sporting Lokeren,68,"CDM, CM, CAM"
Eriq  Zavaleta,Toronto FC,68,CB
Jesper Drost,Heracles Almelo,68,CAM
Ryan Tunnicliffe,Millwall,68,"CM, LM"
Amaury Gabriel Escoto Ruiz,Deportivo Toluca,68,ST
Maximilian Sax,FK Austria Wien,68,"RM, CAM"
Chaker  Alhadhur,Stade Malherbe Caen,68,"LWB, LB"
Aleksandar Trajkovski,Palermo,68,"CF, LW, CAM"
Alberto Almici,Hellas Verona,68,"RB, RM"
Bjarne Thoelke,FC Admira Wacker Mödling,68,CB
Dylan McGeouch,Sunderland,68,CM
Álvaro Lemos Collazo,UD Las Palmas,68,"RB, LB, RM"
Nouha Dicko,Hull City,68,ST
Pierre-Yves Ngawa,Perugia,68,"RB, CB, LB"
Maksym Koval,Al Fateh,68,GK
Ryan Sanusi,Grenoble Foot 38,68,"CM, CDM"
Jordy Croux,Willem II,68,RW
Filip Bednarek,SC Heerenveen,68,GK
Koray Altınay,Çaykur Rizespor,68,"RB, CDM"
César De La Hoz López,UD Almería,68,"CM, CB, CDM"
Nixon Darlanio Reis Cardoso,Kalmar FF,68,"ST, RM"
Gonzalo Diego Bueno Bingola,Club Atlético Colón,68,"LW, RW"
Omar Gaber,Egypt,68,"RB, RM, LB"
Timofey Margasov,Lokomotiv Moscow,68,RB
Ramiro Cáseres,Vélez Sarsfield,68,ST
Matías Fissore,San Martín de San Juan,68,CDM
Kieffer Moore,Barnsley,68,ST
송승민 宋晟敏,Pohang Steelers,68,"ST, RW"
Thomas Goiginger,LASK Linz,68,"RW, RM"
Luca Paganini,Frosinone,68,"RM, RW"
Sauli Väisänen,Crotone,68,CB
Sergiy Bolbat,Shakhtar Donetsk,68,LM
Chey Dunkley,Wigan Athletic,68,CB
Luciano Ospina,Alianza Petrolera,68,CB
Patrick Friday Eze,Atiker Konyaspor,68,ST
Alvaro Felipe Césped Lártiga,Unión La Calera,68,"CDM, CM"
Vladimir Rodić,Hammarby IF,68,"RM, LM"
Martin Frýdek,Sparta Praha,68,"CM, LB, CDM"
Nuno Miguel Adro Tomás,Os Belenenses,68,CB
김민혁 金珉赫,Sagan Tosu,68,CB
Borja Domínguez Domínguez,AD Alcorcón,68,"CM, CDM, CAM"
Fábio Diogo Agrela Ferreira,Clube Sport Marítimo,68,LB
Mario Kvesić,FC Erzgebirge Aue,68,"CAM, CF"
Felix Müller,SV Sandhausen,68,"LM, LWB, CM"
Jose Luis Gamonal Ruiz,Club Deportes Temuco,68,GK
Anderson Santamaría,Puebla FC,68,CB
André Dej, SSV Jahn Regensburg,68,"CM, CDM"
Alexander Nandzik, SSV Jahn Regensburg,68,LB
Halil Akbunar,Göztepe SK,68,"RM, LM"
Steffen Schäfer,1. FC Magdeburg,68,CB
Andrea Settembrini,Cittadella,68,CM
Omar Fernández,Puebla FC,68,"LM, LW"
Mateo Barać,SK Rapid Wien,68,"CB, CDM"
Hugo Isaac Rodríguez De La O,Puebla FC,68,CB
Ariel Borysiuk,Lechia Gdańsk,68,"CDM, CM"
Vincent Julien Sasso,Os Belenenses,68,CB
Paul Hanlon,Hibernian,68,CB
Fredrik Semb Berge,Odds BK,68,CB
Gastón Sauro,Columbus Crew SC,68,CB
Guðlaugur Victor Pálsson,FC Zürich,68,"CB, CDM, CM"
Oscar Jansson,Örebro SK,68,GK
Marc Hornschuh,FC St. Pauli,68,"CB, RB"
김승규 金承奎,Vissel Kobe,68,GK
Kamil Drygas,Pogoń Szczecin,68,"CDM, CAM"
Terry Antonis,Melbourne Victory,68,"CM, CDM, CAM"
Nick Marsman,FC Utrecht,68,GK
Alexander Merkel,Heracles Almelo,68,"CAM, CM"
Mohammed Abu,Vålerenga Fotball,68,"CDM, CM"
Mathieu Deplagne,ESTAC Troyes,68,RB
Adnane Tighadouini,Esbjerg fB,68,LM
Richard Windbichler,Ulsan Hyundai FC,68,"CDM, CB"
Ruben Ligeon,PEC Zwolle,68,"RB, LB"
Anthony O'Connor,Bradford City,68,"CB, CDM"
Cristiano Pereira Figueiredo,Vitória de Setúbal,68,GK
Márton Eppel,Hungary,68,ST
Brennan Dickenson,Colchester United,68,"LM, LWB"
Jordan Rolly Botaka,Sint-Truidense VV,68,"RM, LM, RWB, RB"
Marc Lais, SSV Jahn Regensburg,68,"CDM, CM"
Fawaz Al Qarni,Al Ittihad,68,GK
Alexander Mühling,Holstein Kiel,68,"CM, CAM"
Biagio Meccariello,Lecce,68,CB
Abdelkader Oueslati Kaabi,Al Fateh,68,CAM
Rico Benatelli,SG Dynamo Dresden,68,"CM, LM"
Julian Michel,Sporting Lokeren,68,"CM, CDM, CAM, LM"
小野 裕二,Sagan Tosu,68,"CAM, ST"
Andreas Geipl, SSV Jahn Regensburg,68,"CDM, CM"
Luis Miguel Payares Blanco,Deportes Tolima,68,"CB, LB"
Luis Marcelo Herrera,Club Atlético Lanús,68,CB
Emanuel Olivera,Club Atlético Colón,68,CB
Yann Boé-Kane,AC Ajaccio,68,"CDM, CM"
Alex Castro,Alianza Petrolera,68,"LM, RM"
Alexis Rafael Pérez Fontanilla,Querétaro,68,CB
吴兴涵,Shandong Luneng TaiShan FC,68,"LW, LM, RM"
刘彬彬,Shandong Luneng TaiShan FC,68,"RM, RW"
Damian Roßbach,Karlsruher SC,68,"LB, CDM, CM"
Hugo Alejandro Héctor Vilches Manuguian,Universidad Católica,68,ST
Diego Alejandro Martínez Marín,Patriotas Boyacá FC,68,GK
Éber Henrique Ferreira de Bessa,Vitória de Setúbal,68,CM
Fabian Kalig,FC Erzgebirge Aue,68,CB
Tomislav Mrčela,Perth Glory,68,CB
Kévin Hoggas,KSV Cercle Brugge,68,"CAM, CM, LM, RM"
Cris Robert Martínez Escobar,Santos Laguna,68,"LW, ST"
Jhonatan Luiz da Siqueira,Moreirense FC,68,GK
Wanderson de Macedo Costa,Jeonnam Dragons,68,ST
Alin Toşca,PAOK,68,"CB, LB"
Giuseppe Mastinu,Spezia,68,"CAM, RW"
Amedeo Benedetti,Cittadella,68,"LB, LM"
Jacob Murillo,Estudiantes de La Plata,68,"LM, LW"
Vullnet Basha,Wisła Kraków,68,"CDM, CM"
Mikkel Andersen,FC Midtjylland,68,GK
Harmeet Singh,Sarpsborg 08 FF,68,CM
Shane Lowry,Perth Glory,68,CB
Gianni Bruno,KSV Cercle Brugge,68,"ST, RM"
Yohann Thuram-Ulien,Le Havre AC,68,GK
Jordon Mutch,Vancouver Whitecaps FC,68,"CM, CAM"
Hólmar Örn Eyjólfsson,Iceland,68,CB
Chris Solly,Charlton Athletic,68,RB
Álvaro Giménez Candela,UD Almería,68,"ST, LM, RM"
Bartolomé Nadal Mesquida,Albacete BP,68,GK
Tom Adeyemi,Ipswich Town,68,"CM, CDM, CAM"
Rhyan Grant,Sydney FC,68,RB
Matthieu Saunier,FC Lorient,68,CB
Jop van der Linden,Sydney FC,68,CB
Olly Lee,Heart of Midlothian,68,"CM, CDM"
Sebastian Mielitz,SønderjyskE,68,GK
Joris Delle,Feyenoord,68,GK
Javier Ros Añón,Real Zaragoza,68,"CDM, CM, CAM"
Jakob Ahlmann,Aalborg BK,68,LB
Kaan Kanak,Alanyaspor,68,"LB, LM, RM"
Adriano Grimaldi,TSV 1860 München,68,ST
Clemens Fandrich,FC Erzgebirge Aue,68,CM
Mateusz Możdżeń,Korona Kielce,68,"CDM, CM"
Simon Makienok Christoffersen,FC Utrecht,68,ST
Darryl Lachman,PEC Zwolle,68,CB
Stefano Pettinari,Lecce,68,ST
김용욱 金永旭,Jeonnam Dragons,68,"CM, RW"
Hiram Ricardo Mier Alanis,Querétaro,68,"CB, RB"
Mitchell te Vrede,NAC Breda,68,ST
Michał Żyro,Pogoń Szczecin,68,"RM, ST"
Florent Ogier,Clermont Foot 63,68,CB
Daniel Høegh,SC Heerenveen,68,CB
Viktor Klonaridis,AEK Athens,68,"RM, LM, CAM"
Daryl Horgan,Hibernian,68,"LM, RM, CAM"
Ertaç Özbir,Yeni Malatyaspor,68,GK
윤일록 尹日录,Yokohama F. Marinos,68,"LM, LW"
Alhassane Bangoura,Rayo Vallecano,68,"RM, LM"
Adrián Nicolás Luna Retamar,Tiburones Rojos de Veracruz,68,"RM, ST"
Ayub Timbe Masika,Beijing Renhe FC,68,LM
Stanley Elbers,PEC Zwolle,68,"RM, LM"
Moritz Kuhn,SV Wehen Wiesbaden,68,RB
André Weis, SSV Jahn Regensburg,68,GK
Yohan Croizet,Sporting Kansas City,68,"CM, RM, CAM"
Serdar Dursun,SV Darmstadt 98,68,ST
Fábio Szymonek,CD Aves,68,GK
Tom Pettersson,Östersunds FK,68,CB
Panagiotis Vlachodimos,Nîmes Olympique,68,LM
Thomas Meißner,Willem II,68,CB
Maciej Gajos,Lech Poznań,68,"CDM, CM"
Luis Felipe Gallegos,Club Necaxa,68,"LM, CM"
David González Plata,AD Alcorcón,68,"ST, CAM, RM, LM"
Ben Zolinski,SC Paderborn 07,68,"RM, RB"
정석화 郑硕华,Gangwon FC,68,"CAM, RM, LM"
Scott Caldwell,New England Revolution,68,"CDM, CM"
Kofi Opare,DC United,68,CB
Petteri Forsell,Miedź Legnica,68,"CAM, LM, ST"
Augusto Barrios,CD Antofagasta,68,"RB, RM, CB"
José Ignacio González Catalán,San Luis de Quillota,68,GK
Ruben Ignacio Farfan Arancibia,Club Deportes Temuco,68,"RM, RW"
Juan Manuel Delgado Lloria,V-Varen Nagasaki,68,ST
Bryan Pelé,ESTAC Troyes,68,"LM, LW, RM"
Félix Asdrúbal Padrón Hernández,AD Alcorcón,68,ST
Leonel Jonás Aguirre Avalo,Belgrano de Córdoba,68,LM
Yves Baraye,Parma,68,"LW, CAM, ST"
丁海峰,Guangzhou R&F FC,68,"LWB, LM"
Everaldo Stum,Querétaro,68,ST
Erkan Kaş,Yeni Malatyaspor,68,LB
Leonardo Mancuso,Pescara,68,"RW, LW"
Gastón Giménez,Vélez Sarsfield,68,"CM, CDM"
Daniel Sundgren,AIK,68,"RWB, CB"
José Kanté Martínez,Legia Warszawa,68,ST
江坂 任,Kashiwa Reysol,68,"ST, CF, LM, RW"
天野 纯,Yokohama F. Marinos,68,"CM, CDM, RM"
Antonio Mlinar Delamea,New England Revolution,68,CB
Manuel Fernández,Audax Italiano,68,CB
Nicușor Silviu Bancu,Romania,68,LM
Alon Turgeman,FK Austria Wien,68,ST
Ivan Lakićević,Genoa,68,RB
Emanuel Pogatetz,LASK Linz,68,CB
Luke Steele,Nottingham Forest,68,GK
Tobias Hysén,IFK Göteborg,68,ST
Mijat Marić,FC Lugano,68,CB
Juan José Camacho Barnola,SD Huesca,68,CAM
Daniel Sjölund,IFK Norrköping,68,"CM, CDM, CB"
Federico Agliardi,Cesena,68,GK
Marco Wölfli,BSC Young Boys,68,GK
Steven Whittaker,Hibernian,68,"RB, CM"
Rasmus Würtz,Aalborg BK,68,CM
Anders Lindegaard,Burnley,68,GK
Michael Liendl,Wolfsberger AC,68,CM
이동국 李东国,Jeonbuk Hyundai Motors,68,ST
Christophe Lepoint,KV Kortrijk,68,"CM, CAM, CB, CDM"
Florian Dick,1. FC Kaiserslautern,68,RB
Jordan Lotiès,KAS Eupen,68,CB
Matthew Kilgallon,Hamilton Academical FC,68,CB
Tiago Henrique Damil Gomes,CD Feirense,68,LB
Clemente Juan Rodríguez,Club Atlético Colón,68,LB
Dean Gerken,Ipswich Town,68,GK
Jake Buxton,Burton Albion,68,CB
Steven MacLean,Heart of Midlothian,68,"ST, CF"
Michael  Kightly,Southend United,68,LM
Cristian Fernando Muñoz Hoffman,CD Universidad de Concepción,68,GK
Raúl Miguel Cámara,CD Tenerife,68,"RB, LB"
Jorge García Torre,CF Rayo Majadahonda,68,CB
José Juan Figueiras García,Elche CF,68,GK
Iñaki Astiz Ventura,Legia Warszawa,68,CB
Rubén Iván Martínez Andrade,CA Osasuna,68,GK
Paolo Sammarco,Frosinone,68,CM
Avraam Papadopoulos,Brisbane Roar,68,CB
Johan Absalonsen,SønderjyskE,68,"LM, LW"
Johan Lædre Bjørdal,SV Zulte-Waregem,68,CB
Ibson Barreto da Silva,Minnesota United FC,68,"CDM, CM"
Stephen Henderson,Nottingham Forest,68,GK
Martin Cranie,Sheffield United,68,"RB, CB"
Richard Wood,Rotherham United,68,CB
Olivier Werner,Royal Excel Mouscron,68,GK
Nico Pulzetti,Padova,68,CM
Jonathan Pitroipa,Paris FC,68,"RM, RW"
Agostino Garofalo,Venezia FC,68,"LM, LB"
Marco Zambelli,Foggia,68,"RB, RM"
José Arturo Rivas Mortera,Tiburones Rojos de Veracruz,68,"CB, LB"
Michael Jakobsen,Adelaide United,68,"CB, CDM"
Matthew Sadler,Shrewsbury,68,"CB, LB"
Neil  Kilkenny,Perth Glory,68,"CDM, CM, CB"
James Perch,Scunthorpe United,68,"CDM, RB, CB"
Michael McGovern,Norwich City,68,GK
Danny Graham,Blackburn Rovers,68,ST
Jérémy Clément,AS Nancy Lorraine,68,"CDM, CM"
Benjamin Edouardo Lambot,KSV Cercle Brugge,68,"CB, CDM"
Geoffrey Jourdren,AS Nancy Lorraine,68,GK
Adam Le Fondre,Sydney FC,68,"ST, CAM"
Themistoklis Tzimopoulos,New Zealand,68,"CB, CDM"
